timestamp,No_,No_ 2,Description,Search Description,Description 2,Base Unit of Measure,Price Unit Conversion,Type,Inventory Posting Group,Shelf No_,Item Disc_ Group,Allow Invoice Disc_,Statistics Group,Commission Group,Unit Price,Price_Profit Calculation,Profit _,Costing Method,Unit Cost,Standard Cost,Last Direct Cost,Indirect Cost _,Cost is Adjusted,Allow Online Adjustment,Vendor No_,Vendor Item No_,Lead Time Calculation,Reorder Point,Maximum Inventory,Reorder Quantity,Alternative Item No_,Unit List Price,Duty Due _,Duty Code,Gross Weight,Net Weight,Units per Parcel,Unit Volume,Durability,Freight Type,Tariff No_,Duty Unit Conversion,Country_Region Purchased Code,Budget Quantity,Budgeted Amount,Budget Profit,Blocked,Block Reason,Last DateTime Modified,Last Date Modified,Last Time Modified,Price Includes VAT,VAT Bus_ Posting Gr_ (Price),Gen_ Prod_ Posting Group,Picture,Country_Region of Origin Code,Automatic Ext_ Texts,No_ Series,Tax Group Code,VAT Prod_ Posting Group,Reserve,Global Dimension 1 Code,Global Dimension 2 Code,Stockout Warning,Prevent Negative Inventory,Application Wksh_ User ID,Assembly Policy,GTIN,Default Deferral Template Code,Low-Level Code,Lot Size,Serial Nos_,Last Unit Cost Calc_ Date,Rolled-up Material Cost,Rolled-up Capacity Cost,Scrap _,Inventory Value Zero,Discrete Order Quantity,Minimum Order Quantity,Maximum Order Quantity,Safety Stock Quantity,Order Multiple,Safety Lead Time,Flushing Method,Replenishment System,Rounding Precision,Sales Unit of Measure,Purch_ Unit of Measure,Time Bucket,Reordering Policy,Include Inventory,Manufacturing Policy,Rescheduling Period,Lot Accumulation Period,Dampener Period,Dampener Quantity,Overflow Level,Manufacturer Code,Item Category Code,Created From Nonstock Item,Product Group Code,Purchasing Code,Service Item Group,Item Tracking Code,Lot Nos_,Expiration Calculation,Warehouse Class Code,Special Equipment Code,Put-away Template Code,Put-away Unit of Measure Code,Phys Invt Counting Period Code,Last Counting Period Update,Use Cross-Docking,Next Counting Start Date,Next Counting End Date,Id,Unit of Measure Id,Tax Group Id,Sales Blocked,Purchasing Blocked,Item Category Id,Over-Receipt Code,Routing No_,Production BOM No_,Single-Level Material Cost,Single-Level Capacity Cost,Single-Level Subcontrd_ Cost,Single-Level Cap_ Ovhd Cost,Single-Level Mfg_ Ovhd Cost,Overhead Rate,Rolled-up Subcontracted Cost,Rolled-up Mfg_ Ovhd Cost,Rolled-up Cap_ Overhead Cost,Order Tracking Policy,Critical,Common Item No_,$systemId,$systemCreatedAt,$systemCreatedBy,$systemModifiedAt,$systemModifiedBy
b'\x00\x00\x00\x00\x05\x9f\x0e\xbd',AIP000246,,ALNEPEZIL 10MG FCT x 100's,ALNEPEZIL 10MG FCT X 100'S,,BOX,0,0,STOCK,,,1,0,0,0.0,0,0.0,4,535.71,535.71,0.0,0.0,1,1,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0,,2022-03-07 02:12:25.780,2022-03-07,1754-01-01 10:12:25.780,0,,STOCK,00000000-0000-0000-0000-000000000000,,0,,,EXEMPT,1,,,0,0,,0,,,0,0.0,,1753-01-01,535.71,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0,0,1.0,BOX,BOX,,0,0,0,,,,0.0,0.0,,STOCKS,0,,,,LOTEXP,,,,,,,,1753-01-01,1,1753-01-01,1753-01-01,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,0,0,00000000-0000-0000-0000-000000000000,,,,535.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,78B01CA2-2178-EB11-AA10-000D3AA30FE3,2021-02-26 10:59:03.240,7E45060B-A2A4-4F72-B553-3234C753B380,2022-03-07 02:12:25.780,8FDCE4A2-E551-4114-AA5B-A4A6BAB4255F
b'\x00\x00\x00\x00\x06\xd2\xa5\xdd',AIP000247,,FERTYL 50MG TABLET x 30's,FERTYL 50MG TABLET X 30'S,,BOX,0,0,STOCK,,,1,0,0,0.0,0,0.0,4,401.79,401.79,401.78571,0.0,1,1,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0,,2021-11-18 08:09:13.367,2021-11-18,1754-01-01 16:09:13.367,0,,STOCK,00000000-0000-0000-0000-000000000000,,0,,,GOODS12,1,,,0,0,,0,,,0,0.0,,1753-01-01,401.79,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0,0,1.0,BOX,BOX,,0,0,0,,,,0.0,0.0,,STOCKS,0,,,,LOTEXP,,,,,,,,1753-01-01,1,1753-01-01,1753-01-01,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,0,0,00000000-0000-0000-0000-000000000000,,,,401.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,79B01CA2-2178-EB11-AA10-000D3AA30FE3,2021-02-26 10:59:03.240,7E45060B-A2A4-4F72-B553-3234C753B380,2023-02-15 08:19:35.653,38477BBC-6CEA-46E1-81BA-B318E4518C57
b'\x00\x00\x00\x00\x04\xcf\x8d\x99',AIP000248,,IMANORM-400 400MG FCTAB x30's,IMANORM-400 400MG FCTAB X30'S,,BOX,0,0,STOCK,,,1,0,0,0.0,0,0.0,4,6562.5,6562.5,0.0,0.0,1,1,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0,,2021-11-18 08:09:17.067,2021-11-18,1754-01-01 16:09:17.067,0,,STOCK,00000000-0000-0000-0000-000000000000,,0,,,GOODS12,1,,,0,0,,0,,,0,0.0,,1753-01-01,6562.5,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0,0,1.0,BOX,BOX,,0,0,0,,,,0.0,0.0,,STOCKS,0,,,,LOTEXP,,,,,,,,1753-01-01,1,1753-01-01,1753-01-01,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,0,0,00000000-0000-0000-0000-000000000000,,,,6562.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,7AB01CA2-2178-EB11-AA10-000D3AA30FE3,2021-02-26 10:59:03.257,7E45060B-A2A4-4F72-B553-3234C753B380,2021-11-18 08:09:17.067,8FDCE4A2-E551-4114-AA5B-A4A6BAB4255F
b'\x00\x00\x00\x00\r\x067\x18',AIP000249,,MEFENAMIC ACID 500MG CAPSULE x100's (SJD),MEFENAMIC ACID 500MG CAPSULE X100'S (SJD),,BOX,0,0,STOCK,,,1,0,0,0.0,0,0.0,4,129.46,129.46,111.60715,0.0,1,1,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0,,2024-09-26 01:11:23.967,2024-09-26,1754-01-01 09:11:23.967,0,,STOCK,00000000-0000-0000-0000-000000000000,,0,,,GOODS12,1,,,0,0,,0,,,0,0.0,,2023-02-28,129.46,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0,0,1.0,BOX,BOX,,0,0,0,,,,0.0,0.0,,STOCKS,0,,,,LOTEXP,,,,,,,,1753-01-01,1,1753-01-01,1753-01-01,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,0,0,00000000-0000-0000-0000-000000000000,,,,129.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,7BB01CA2-2178-EB11-AA10-000D3AA30FE3,2021-02-26 10:59:03.257,7E45060B-A2A4-4F72-B553-3234C753B380,2026-01-12 00:54:42.157,0B709DB4-D647-42B9-9EEF-809FBE63D915
b'\x00\x00\x00\x00\r\x067\x1c',AIP000250,,AMOXICILLIN 500MG CAPSULE x100's (SJD),AMOXICILLIN 500MG CAPSULE X100'S (SJD),,BOX,0,0,STOCK,,,1,0,0,0.0,0,0.0,4,245.54,245.54,245.53572,0.0,1,1,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0,,2024-11-26 05:44:09.687,2024-11-26,1754-01-01 13:44:09.687,0,,STOCK,00000000-0000-0000-0000-000000000000,,0,,,GOODS12,1,,,0,0,,0,,,0,0.0,,2024-02-29,245.54,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0,0,1.0,BOX,BOX,,0,0,0,,,,0.0,0.0,,STOCKS,0,,,,LOTEXP,,,,,,,,1753-01-01,1,1753-01-01,1753-01-01,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,0,0,00000000-0000-0000-0000-000000000000,,,,245.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,7CB01CA2-2178-EB11-AA10-000D3AA30FE3,2021-02-26 10:59:03.273,7E45060B-A2A4-4F72-B553-3234C753B380,2026-01-12 00:54:42.170,0B709DB4-D647-42B9-9EEF-809FBE63D915
b'\x00\x00\x00\x00\x05O\x94T',AIP000251,,SALON PROFESSIONALS PR ALVRPPMT SHCON 200ML,SALON PROFESSIONALS PR ALVRPPMT SHCON 200ML,,BOX,0,0,STOCK,,,1,0,0,0.0,0,0.0,4,1366.07,1366.07,0.0,0.0,1,1,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0,,2022-01-25 03:17:48.397,2022-01-25,1754-01-01 11:17:48.397,0,,STOCK,00000000-0000-0000-0000-000000000000,,0,,,GOODS12,1,,,0,0,,0,,,0,0.0,,1753-01-01,1366.07,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0,0,1.0,BOX,BOX,,0,0,0,,,,0.0,0.0,,STOCKS,0,,,,LOTEXP,,,,,,,,1753-01-01,1,1753-01-01,1753-01-01,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,0,0,00000000-0000-0000-0000-000000000000,,,,1366.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,7DB01CA2-2178-EB11-AA10-000D3AA30FE3,2021-02-26 10:59:03.273,7E45060B-A2A4-4F72-B553-3234C753B380,2022-01-25 03:17:48.397,8FDCE4A2-E551-4114-AA5B-A4A6BAB4255F
b'\x00\x00\x00\x00\x05O\x94W',AIP000255,,SALON PROFESSIONALS PR THCKNG VOL. 100ML,SALON PROFESSIONALS PR THCKNG VOL. 100ML,,BOX,0,0,STOCK,,,1,0,0,0.0,0,0.0,4,1285.71,1285.71,0.0,0.0,1,1,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0,,2022-01-25 03:18:03.547,2022-01-25,1754-01-01 11:18:03.547,0,,STOCK,00000000-0000-0000-0000-000000000000,,0,,,GOODS12,1,,,0,0,,0,,,0,0.0,,1753-01-01,1285.71,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0,0,1.0,BOX,BOX,,0,0,0,,,,0.0,0.0,,STOCKS,0,,,,LOTEXP,,,,,,,,1753-01-01,1,1753-01-01,1753-01-01,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,0,0,00000000-0000-0000-0000-000000000000,,,,1285.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,7EB01CA2-2178-EB11-AA10-000D3AA30FE3,2021-02-26 10:59:03.273,7E45060B-A2A4-4F72-B553-3234C753B380,2022-01-25 03:18:03.547,8FDCE4A2-E551-4114-AA5B-A4A6BAB4255F
b'\x00\x00\x00\x00\x0cu3\x01',AIP000257,,MEFENAMIC ACID 500MG CAPx100's (RPI),MEFENAMIC ACID 500MG CAPX100'S (RPI),,BOX,0,0,STOCK,,,1,0,0,0.0,0,0.0,4,129.46,129.46,116.07143,0.0,1,1,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0,,2024-09-27 00:14:07.290,2024-09-27,1754-01-01 08:14:07.290,0,,STOCK,00000000-0000-0000-0000-000000000000,,0,,,GOODS12,1,,,0,0,,0,,,0,0.0,,2023-02-28,129.46,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0,0,1.0,BOX,BOX,,0,0,0,,,,0.0,0.0,,STOCKS,0,,,,LOTEXP,,,,,,,,1753-01-01,1,1753-01-01,1753-01-01,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,0,0,00000000-0000-0000-0000-000000000000,,,,129.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,7FB01CA2-2178-EB11-AA10-000D3AA30FE3,2021-02-26 10:59:03.287,7E45060B-A2A4-4F72-B553-3234C753B380,2025-10-24 02:58:42.863,0B709DB4-D647-42B9-9EEF-809FBE63D915
b'\x00\x00\x00\x00\x0c\x85y\x92',AIP000258,,AMOXICILLIN 500MG CAP x 100's (RPI),AMOXICILLIN 500MG CAP X 100'S (RPI),,BOX,0,0,STOCK,,,1,0,0,0.0,0,0.0,4,245.54,245.54,236.60714,0.0,1,1,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0,,2024-11-26 05:44:44.640,2024-11-26,1754-01-01 13:44:44.640,0,,STOCK,00000000-0000-0000-0000-000000000000,,0,,,GOODS12,1,,,0,0,,0,,,0,0.0,,2023-02-28,245.54,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0,0,1.0,BOX,BOX,,0,0,0,,,,0.0,0.0,,STOCKS,0,,,,LOTEXP,,,,,,,,1753-01-01,1,1753-01-01,1753-01-01,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,0,0,00000000-0000-0000-0000-000000000000,,,,245.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,80B01CA2-2178-EB11-AA10-000D3AA30FE3,2021-02-26 10:59:03.303,7E45060B-A2A4-4F72-B553-3234C753B380,2025-11-26 00:43:58.623,0B709DB4-D647-42B9-9EEF-809FBE63D915
b'\x00\x00\x00\x00\x0c\x96\xa9f',AIP000259,,PARACETAMOL 500MG TAB x 100's (RPI),PARACETAMOL 500MG TAB X 100'S (RPI),,BOX,0,0,STOCK,,,1,0,0,0.0,0,0.0,4,89.29,89.29,75.89286,0.0,1,1,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0,,2024-11-26 05:44:57.887,2024-11-26,1754-01-01 13:44:57.887,0,,STOCK,00000000-0000-0000-0000-000000000000,,0,,,GOODS12,1,,,0,0,,0,,,0,0.0,,2024-02-29,89.29,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0,0,1.0,BOX,BOX,,0,0,0,,,,0.0,0.0,,STOCKS,0,,,,LOTEXP,,,,,,,,1753-01-01,1,1753-01-01,1753-01-01,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,0,0,00000000-0000-0000-0000-000000000000,,,,89.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,81B01CA2-2178-EB11-AA10-000D3AA30FE3,2021-02-26 10:59:03.303,7E45060B-A2A4-4F72-B553-3234C753B380,2026-01-06 03:17:27.783,7A43DFC9-AF93-4335-A1C5-3ABC0B06A73C
b'\x00\x00\x00\x00\x0c\x88KT',AIP000260,,AMLODIPINE+LOSARTAN 5MG/50MG FCTx30's (RPI),AMLODIPINE+LOSARTAN 5MG/50MG FCTX30'S (RPI),,BOX,0,0,STOCK,,,1,0,0,0.0,0,0.0,4,80.36,80.36,80.36,0.0,1,1,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0,,2025-03-06 02:26:31.863,2025-03-06,1754-01-01 10:26:31.863,0,,STOCK,00000000-0000-0000-0000-000000000000,,0,,,EXEMPT,1,,,0,0,,0,,,0,0.0,,2025-02-28,80.36,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0,0,1.0,BOX,BOX,,0,0,0,,,,0.0,0.0,,STOCKS,0,,,,LOTEXP,,,,,,,,1753-01-01,1,1753-01-01,1753-01-01,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,0,0,00000000-0000-0000-0000-000000000000,,,,80.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,82B01CA2-2178-EB11-AA10-000D3AA30FE3,2021-02-26 10:59:03.320,7E45060B-A2A4-4F72-B553-3234C753B380,2025-11-28 09:03:34.080,7A43DFC9-AF93-4335-A1C5-3ABC0B06A73C
b'\x00\x00\x00\x00\r\x067 ',AIP000261,,CARBOCISTEINE 500MG CAPS x100's (SJD),CARBOCISTEINE 500MG CAPS X100'S (SJD),,BOX,0,0,STOCK,,,1,0,0,0.0,0,0.0,4,138.39,138.39,138.39292,0.0,1,1,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0,,2026-01-09 06:21:59.080,2026-01-09,1754-01-01 14:21:59.080,0,,STOCK,00000000-0000-0000-0000-000000000000,,0,,,GOODS12,1,,,0,0,,0,,,0,0.0,,2025-12-31,138.39,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0,0,1.0,BOX,BOX,,0,0,0,,,,0.0,0.0,,STOCKS,0,,,,LOTEXP,,,,,,,,1753-01-01,1,1753-01-01,1753-01-01,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,0,0,00000000-0000-0000-0000-000000000000,,,,138.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,83B01CA2-2178-EB11-AA10-000D3AA30FE3,2021-02-26 10:59:03.333,7E45060B-A2A4-4F72-B553-3234C753B380,2026-01-12 00:54:42.183,0B709DB4-D647-42B9-9EEF-809FBE63D915
b'\x00\x00\x00\x00\r\x067$',AIP000262,,CEFALEXIN 500MG CAPS x 100's (SJD),CEFALEXIN 500MG CAPS X 100'S (SJD),,BOX,0,0,STOCK,,,1,0,0,0.0,0,0.0,4,328.57,328.57,328.57143,0.0,1,1,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0,,2024-11-26 05:45:42.560,2024-11-26,1754-01-01 13:45:42.560,0,,STOCK,00000000-0000-0000-0000-000000000000,,0,,,GOODS12,1,,,0,0,,0,,,0,0.0,,2023-02-28,328.57,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0,0,1.0,BOX,BOX,,0,0,0,,,,0.0,0.0,,STOCKS,0,,,,LOTEXP,,,,,,,,1753-01-01,1,1753-01-01,1753-01-01,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,0,0,00000000-0000-0000-0000-000000000000,,,,328.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,84B01CA2-2178-EB11-AA10-000D3AA30FE3,2021-02-26 10:59:03.333,7E45060B-A2A4-4F72-B553-3234C753B380,2026-01-12 00:54:42.197,0B709DB4-D647-42B9-9EEF-809FBE63D915
b'\x00\x00\x00\x00\r\x067(',AIP000263,,CELECOXIB 200MG CAP x100's (SJD),CELECOXIB 200MG CAP X100'S (SJD),,BOX,0,0,STOCK,,,1,0,0,0.0,0,0.0,4,312.5,312.5,312.5,0.0,1,1,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0,,2024-11-26 05:45:58.950,2024-11-26,1754-01-01 13:45:58.950,0,,STOCK,00000000-0000-0000-0000-000000000000,,0,,,GOODS12,1,,,0,0,,0,,,0,0.0,,2024-02-29,312.5,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0,0,1.0,BOX,BOX,,0,0,0,,,,0.0,0.0,,STOCKS,0,,,,LOTEXP,,,,,,,,1753-01-01,1,1753-01-01,1753-01-01,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,0,0,00000000-0000-0000-0000-000000000000,,,,312.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,85B01CA2-2178-EB11-AA10-000D3AA30FE3,2021-02-26 10:59:03.350,7E45060B-A2A4-4F72-B553-3234C753B380,2026-01-12 00:54:42.207,0B709DB4-D647-42B9-9EEF-809FBE63D915
b'\x00\x00\x00\x00\x08\xdb7\x95',AIP000264,,ALNEPEZIL 10MG FCT x 30's,ALNEPEZIL 10MG FCT X 30'S,,BOX,0,0,STOCK,,,1,0,0,0.0,0,0.0,4,160.71,160.71,160.68,0.0,1,1,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0,,2024-03-07 02:45:31.367,2024-03-07,1754-01-01 10:45:31.367,0,,STOCK,00000000-0000-0000-0000-000000000000,,0,,,EXEMPT,1,,,0,0,,0,,,0,0.0,,2024-02-29,160.71,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0,0,1.0,BOX,BOX,,0,0,0,,,,0.0,0.0,,STOCKS,0,,,,LOTEXP,,,,,,,,1753-01-01,1,1753-01-01,1753-01-01,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,0,0,00000000-0000-0000-0000-000000000000,,,,160.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,86B01CA2-2178-EB11-AA10-000D3AA30FE3,2021-02-26 10:59:03.350,7E45060B-A2A4-4F72-B553-3234C753B380,2024-03-07 02:45:31.367,4A96EAA9-3DB9-423D-8512-43281713C4ED
b'\x00\x00\x00\x00\x0c\x85\x8c\xdf',AIP000267,,CLONIDINE 75MCG TAB x 100's (RPI),CLONIDINE 75MCG TAB X 100'S (RPI),,BOX,0,0,STOCK,,,1,0,0,0.0,0,0.0,4,313.0,313.0,268.0,0.0,1,1,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0,,2024-11-26 05:46:16.983,2024-11-26,1754-01-01 13:46:16.983,0,,STOCK,00000000-0000-0000-0000-000000000000,,0,,,EXEMPT,1,,,0,0,,0,,,0,0.0,,1753-01-01,313.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0,0,1.0,BOX,BOX,,0,0,0,,,,0.0,0.0,,STOCKS,0,,,,LOTEXP,,,,,,,,1753-01-01,1,1753-01-01,1753-01-01,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,0,0,00000000-0000-0000-0000-000000000000,,,,313.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,87B01CA2-2178-EB11-AA10-000D3AA30FE3,2021-02-26 10:59:03.367,7E45060B-A2A4-4F72-B553-3234C753B380,2025-11-26 02:02:15.163,0B709DB4-D647-42B9-9EEF-809FBE63D915
b'\x00\x00\x00\x00\x0c\x85y\x9a',AIP000268,,CELECOXIB 200MG CAPS x 100's (RPI),CELECOXIB 200MG CAPS X 100'S (RPI),,BOX,0,0,STOCK,,,1,0,0,0.0,0,0.0,4,312.5,312.5,312.5,0.0,1,1,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0,,2024-11-26 05:46:39.940,2024-11-26,1754-01-01 13:46:39.940,0,,STOCK,00000000-0000-0000-0000-000000000000,,0,,,GOODS12,1,,,0,0,,0,,,0,0.0,,2022-01-31,312.5,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0,0,1.0,BOX,BOX,,0,0,0,,,,0.0,0.0,,STOCKS,0,,,,LOTEXP,,,,,,,,1753-01-01,1,1753-01-01,1753-01-01,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,0,0,00000000-0000-0000-0000-000000000000,,,,312.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,88B01CA2-2178-EB11-AA10-000D3AA30FE3,2021-02-26 10:59:03.367,7E45060B-A2A4-4F72-B553-3234C753B380,2025-11-26 00:43:58.707,0B709DB4-D647-42B9-9EEF-809FBE63D915
b'\x00\x00\x00\x00\r\x05p\x85',AIP000269,,ASCORBIC ACID 500MG DR ZENS x100's (SJD),ASCORBIC ACID 500MG DR ZENS X100'S (SJD),,BOX,0,0,STOCK,,,1,0,0,0.0,0,0.0,4,133.93,133.93,500.0,0.0,1,1,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0,,2026-01-10 01:10:15.890,2026-01-10,1754-01-01 09:10:15.890,0,,STOCK,00000000-0000-0000-0000-000000000000,,0,,,GOODS12,1,,,0,0,,0,,,0,0.0,,2025-12-31,133.93,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0,0,1.0,BOX,BOX,,0,0,0,,,,0.0,0.0,,STOCKS,0,,,,LOTEXP,,,,,,,,1753-01-01,1,1753-01-01,1753-01-01,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,0,0,00000000-0000-0000-0000-000000000000,,,,133.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,89B01CA2-2178-EB11-AA10-000D3AA30FE3,2021-02-26 10:59:03.367,7E45060B-A2A4-4F72-B553-3234C753B380,2026-01-10 01:10:15.890,4A96EAA9-3DB9-423D-8512-43281713C4ED
b'\x00\x00\x00\x00\x05O\x94l',AIP000270,,MERGOT 125mcg FCTab x 100's (SOLVANG),MERGOT 125MCG FCTAB X 100'S (SOLVANG),,BOX,0,0,STOCK,,,1,0,0,0.0,0,0.0,4,145.0,145.0,0.0,0.0,1,1,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0,,2022-01-25 03:19:46.427,2022-01-25,1754-01-01 11:19:46.427,0,,STOCK,00000000-0000-0000-0000-000000000000,,0,,,GOODS12,1,,,0,0,,0,,,0,0.0,,1753-01-01,145.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,,0,0,1.0,BOX,BOX,,0,0,0,,,,0.0,0.0,,STOCKS,0,,,,LOTEXP,,,,,,,,1753-01-01,1,1753-01-01,1753-01-01,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,00000000-0000-0000-0000-000000000000,0,0,00000000-0000-0000-0000-000000000000,,,,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,8AB01CA2-2178-EB11-AA10-000D3AA30FE3,2021-02-26 10:59:03.380,7E45060B-A2A4-4F72-B553-3234C753B380,2022-01-25 03:19:46.427,8FDCE4A2-E551-4114-AA5B-A4A6BAB4255F
